CaseName,EventType,TargetBus,ObservedBus,BinaryFaultLabel,FaultEvidence,LoadSwitchEvidence,FaultScore
SSO_LoadSwitch_Bus02,SSO_LoadSwitch,2.0,1,0,0.8693170150123791,0.9962024200851927,0.3712158049697828
SSO_LoadSwitch_Bus03,SSO_LoadSwitch,3.0,1,0,0.8663237136144886,0.9999901327249614,0.36632864725200787
SSO_LoadSwitch_Bus04,SSO_LoadSwitch,4.0,1,0,0.8668261633904328,0.9995985586663781,0.36702688405724376
SSO_LoadSwitch_Bus05,SSO_LoadSwitch,5.0,1,0,0.8724048381182103,0.9881332394466791,0.3783382183948708
SSO_LoadSwitch_Bus07,SSO_LoadSwitch,7.0,1,0,0.8682053964049973,0.9978713566442451,0.36926971808287473
SSO_LoadSwitch_Bus08,SSO_LoadSwitch,8.0,1,0,0.86993733874646,0.9946197746532461,0.3726274514198369
SSO_LoadSwitch_Bus10,SSO_LoadSwitch,10.0,1,0,0.8664404843291328,0.9998494709818708,0.3665157488381974
SSO_LoadSwitch_Bus12,SSO_LoadSwitch,12.0,1,0,0.8667227175970657,0.9995863766741683,0.3669295292599815
SSO_LoadSwitch_Bus14,SSO_LoadSwitch,14.0,1,0,0.8663803031139585,0.9999198879841378,0.36642035912188964
SSO_LoadSwitch_Bus15,SSO_LoadSwitch,15.0,1,0,0.8665995453359233,0.9997654304580889,0.3667168301068789
SSO_LoadSwitch_Bus16,SSO_LoadSwitch,16.0,1,0,0.8661987322761245,0.9999994499838284,0.36619900728421034
SSO_LoadSwitch_Bus17,SSO_LoadSwitch,17.0,1,0,0.8667528968779613,0.9995247289531852,0.3669905324013687
SSO_LoadSwitch_Bus18,SSO_LoadSwitch,18.0,1,0,0.8662211352571689,0.9999985234714972,0.3662218735214203
SSO_LoadSwitch_Bus19,SSO_LoadSwitch,19.0,1,0,0.8666989783395626,0.999653506326824,0.36687222517615053
SSO_LoadSwitch_Bus20,SSO_LoadSwitch,20.0,1,0,0.8661511766485034,1.0,0.3661511766485034
SSO_LoadSwitch_Bus21,SSO_LoadSwitch,21.0,1,0,0.8674619145147912,0.9987842555650275,0.3680697867322774
SSO_LoadSwitch_Bus23,SSO_LoadSwitch,23.0,1,0,0.8662431364387103,0.9999927472272322,0.3662467628250942
SSO_LoadSwitch_Bus24,SSO_LoadSwitch,24.0,1,0,0.8667561857030234,0.9994982562055315,0.36700705760025765
SSO_LoadSwitch_Bus26,SSO_LoadSwitch,26.0,1,0,0.8663030099480581,0.999923517564371,0.3663412511658726
SSO_LoadSwitch_Bus29,SSO_LoadSwitch,29.0,1,0,0.8662007640688792,1.0,0.36620076406887925
SSO_LoadSwitch_Bus30,SSO_LoadSwitch,30.0,1,0,0.8668596989142955,0.9995100397804116,0.36710467902408966
SSO_Normal_Case01,SSO_Normal,,1,0,0.8843247172424467,0.20053691760870615,0.7840562584380936
SSO_Normal_Case02,SSO_Normal,,1,0,0.8843247172424467,0.20053691760870615,0.7840562584380936
SSO_Normal_Case03,SSO_Normal,,1,0,0.8843247172424467,0.20053691760870615,0.7840562584380936
SSO_SLG_Fault_Bus01,SSO_SLG_Fault,1.0,1,1,1.0,0.1315955356508507,0.9342022321745747
SSO_SLG_Fault_Bus02,SSO_SLG_Fault,2.0,1,1,1.0,0.1005503065573658,0.9497248467213171
SSO_SLG_Fault_Bus03,SSO_SLG_Fault,3.0,1,1,0.9955186132061162,0.11148870665615031,0.9397742598780411
SSO_SLG_Fault_Bus04,SSO_SLG_Fault,4.0,1,1,1.0,0.015030943033877623,0.9924845284830612
SSO_SLG_Fault_Bus05,SSO_SLG_Fault,5.0,1,1,0.9405825535037351,0.0887562812328868,0.8962044128872917
SSO_SLG_Fault_Bus06,SSO_SLG_Fault,6.0,1,1,1.0,0.0,1.0
SSO_SLG_Fault_Bus07,SSO_SLG_Fault,7.0,1,1,0.9293292523147313,0.10055114807246156,0.8790536782785006
SSO_SLG_Fault_Bus08,SSO_SLG_Fault,8.0,1,1,1.0,0.009338422814932315,0.9953307885925339
SSO_SLG_Fault_Bus09,SSO_SLG_Fault,9.0,1,1,0.9175476571670587,0.10685873257142424,0.8641182908813465
SSO_SLG_Fault_Bus10,SSO_SLG_Fault,10.0,1,1,0.9061199012110892,0.11769939987784837,0.847270201272165
SSO_SLG_Fault_Bus11,SSO_SLG_Fault,11.0,1,1,0.890370687002627,0.12854009619771947,0.8261006389037673
SSO_SLG_Fault_Bus12,SSO_SLG_Fault,12.0,1,1,0.895262275618903,0.14389462310091125,0.8233149640684474
SSO_SLG_Fault_Bus13,SSO_SLG_Fault,13.0,1,1,0.8847645451600752,0.12356345891068897,0.8229828157047308
SSO_SLG_Fault_Bus14,SSO_SLG_Fault,14.0,1,1,0.8064685228557648,0.022381743183025903,0.7952776512642518
SSO_SLG_Fault_Bus15,SSO_SLG_Fault,15.0,1,1,0.9133974223554923,0.10441973073403812,0.8611875569884732
SSO_SLG_Fault_Bus16,SSO_SLG_Fault,16.0,1,1,0.8743796647405466,0.32523875289808357,0.7117602882915048
SSO_SLG_Fault_Bus17,SSO_SLG_Fault,17.0,1,1,0.8929226914016875,0.08965080152222557,0.8480972906405747
SSO_SLG_Fault_Bus18,SSO_SLG_Fault,18.0,1,1,1.0,0.004444768475318553,0.9977776157623407
SSO_SLG_Fault_Bus19,SSO_SLG_Fault,19.0,1,1,1.0,0.014024282741443097,0.9929878586292784
SSO_SLG_Fault_Bus20,SSO_SLG_Fault,20.0,1,1,0.8879838517396076,0.0,0.8879838517396076
SSO_SLG_Fault_Bus21,SSO_SLG_Fault,21.0,1,1,0.900712731767427,0.12161267368261905,0.8399063949261175
SSO_SLG_Fault_Bus22,SSO_SLG_Fault,22.0,1,1,0.900694955334482,0.10397062025983549,0.8487096452045643
SSO_SLG_Fault_Bus23,SSO_SLG_Fault,23.0,1,1,0.8886578146338656,0.1662615254283708,0.8055270519196802
SSO_SLG_Fault_Bus24,SSO_SLG_Fault,24.0,1,1,0.8923120484761436,0.14912213781830352,0.8177509795669919
SSO_SLG_Fault_Bus25,SSO_SLG_Fault,25.0,1,1,1.0,0.013521353119028431,0.9932393234404858
SSO_SLG_Fault_Bus26,SSO_SLG_Fault,26.0,1,1,0.8687436568800972,0.0,0.8687436568800972
SSO_SLG_Fault_Bus27,SSO_SLG_Fault,27.0,1,1,0.8866937766118962,0.11973813132817877,0.8268247109478069
SSO_SLG_Fault_Bus28,SSO_SLG_Fault,28.0,1,1,1.0,0.0,1.0
SSO_SLG_Fault_Bus29,SSO_SLG_Fault,29.0,1,1,0.8706492329387123,0.281756613842494,0.7297709260174653
SSO_SLG_Fault_Bus30,SSO_SLG_Fault,30.0,1,1,0.8696278995835292,0.3747109779557505,0.6822724106056539
SSO_ThreePhase_Fault_Bus01,SSO_ThreePhase_Fault,1.0,1,1,1.0,0.11555979967501437,0.9422201001624928
SSO_ThreePhase_Fault_Bus02,SSO_ThreePhase_Fault,2.0,1,1,1.0,0.0,1.0
SSO_ThreePhase_Fault_Bus03,SSO_ThreePhase_Fault,3.0,1,1,1.0,0.10938900913427586,0.945305495432862
SSO_ThreePhase_Fault_Bus04,SSO_ThreePhase_Fault,4.0,1,1,1.0,0.0,1.0
SSO_ThreePhase_Fault_Bus05,SSO_ThreePhase_Fault,5.0,1,1,1.0,0.05192243319981883,0.9740387834000905
SSO_ThreePhase_Fault_Bus06,SSO_ThreePhase_Fault,6.0,1,1,1.0,0.0,1.0
SSO_ThreePhase_Fault_Bus07,SSO_ThreePhase_Fault,7.0,1,1,0.9974748444120048,0.08688353774623704,0.9540330755388863
SSO_ThreePhase_Fault_Bus08,SSO_ThreePhase_Fault,8.0,1,1,1.0,0.02564449074726263,0.9871777546263687
SSO_ThreePhase_Fault_Bus09,SSO_ThreePhase_Fault,9.0,1,1,0.9788509118842276,0.10425466591435818,0.9267235789270485
SSO_ThreePhase_Fault_Bus10,SSO_ThreePhase_Fault,10.0,1,1,0.9604506615707754,0.11104788214085765,0.9049267205003466
SSO_ThreePhase_Fault_Bus11,SSO_ThreePhase_Fault,11.0,1,1,1.0,0.048992986972982704,0.9755035065135087
SSO_ThreePhase_Fault_Bus12,SSO_ThreePhase_Fault,12.0,1,1,0.9433609206377371,0.12244756431538995,0.8821371384800422
SSO_ThreePhase_Fault_Bus13,SSO_ThreePhase_Fault,13.0,1,1,1.0,0.009552507838818306,0.9952237460805908
SSO_ThreePhase_Fault_Bus14,SSO_ThreePhase_Fault,14.0,1,1,0.9225595973986105,0.10864202045477499,0.868238587171223
SSO_ThreePhase_Fault_Bus15,SSO_ThreePhase_Fault,15.0,1,1,0.9678080985835477,0.08606455863161636,0.9247758192677394
SSO_ThreePhase_Fault_Bus16,SSO_ThreePhase_Fault,16.0,1,1,0.9017957432752606,0.3024522429781199,0.7505696217862006
SSO_ThreePhase_Fault_Bus17,SSO_ThreePhase_Fault,17.0,1,1,0.93950833455186,0.0901219580282327,0.8944473555377437
SSO_ThreePhase_Fault_Bus18,SSO_ThreePhase_Fault,18.0,1,1,0.9297690373486247,0.060322544280052584,0.8996077652085984
SSO_ThreePhase_Fault_Bus19,SSO_ThreePhase_Fault,19.0,1,1,0.9261051044873206,0.0745395202208343,0.8888353443769035
SSO_ThreePhase_Fault_Bus20,SSO_ThreePhase_Fault,20.0,1,1,0.9335824286065416,0.03448328218761384,0.9163407875127347
SSO_ThreePhase_Fault_Bus21,SSO_ThreePhase_Fault,21.0,1,1,0.9531604767905265,0.10567436684590185,0.9003232933675756
SSO_ThreePhase_Fault_Bus22,SSO_ThreePhase_Fault,22.0,1,1,0.9531527446172544,0.10606402723410358,0.9001207310002026
SSO_ThreePhase_Fault_Bus23,SSO_ThreePhase_Fault,23.0,1,1,0.931992711931291,0.1452906323525926,0.8593473957549946
SSO_ThreePhase_Fault_Bus24,SSO_ThreePhase_Fault,24.0,1,1,0.9380591414506395,0.1331694027752111,0.871474440063034
SSO_ThreePhase_Fault_Bus25,SSO_ThreePhase_Fault,25.0,1,1,0.9185651217844125,0.0908842055355937,0.8731230190166157
SSO_ThreePhase_Fault_Bus26,SSO_ThreePhase_Fault,26.0,1,1,0.8871279664257912,0.09183381104753348,0.8412110609020245
SSO_ThreePhase_Fault_Bus27,SSO_ThreePhase_Fault,27.0,1,1,0.9262470289109149,0.11131128380136664,0.8705913870102316
SSO_ThreePhase_Fault_Bus28,SSO_ThreePhase_Fault,28.0,1,1,1.0,0.019522342745771016,0.9902388286271145
SSO_ThreePhase_Fault_Bus29,SSO_ThreePhase_Fault,29.0,1,1,0.8935659998270125,0.2957565593350429,0.745687720159491
SSO_ThreePhase_Fault_Bus30,SSO_ThreePhase_Fault,30.0,1,1,0.8902294528233434,0.3536658551145372,0.7133965252660748
SSO_LoadSwitch_Bus02,SSO_LoadSwitch,2.0,2,0,0.7611459107379458,0.997329254802769,0.2624812833365613
SSO_LoadSwitch_Bus03,SSO_LoadSwitch,3.0,2,0,0.7810527770721759,0.9999501293254698,0.281077712409441
SSO_LoadSwitch_Bus04,SSO_LoadSwitch,4.0,2,0,0.7824439848403846,0.9996794259168993,0.28260427188193493
SSO_LoadSwitch_Bus05,SSO_LoadSwitch,5.0,2,0,0.7986290989829591,0.9890602791486414,0.3040989594086384
SSO_LoadSwitch_Bus07,SSO_LoadSwitch,7.0,2,0,0.7861912758309842,0.998589729481444,0.28689641109026226
SSO_LoadSwitch_Bus08,SSO_LoadSwitch,8.0,2,0,0.7900683277465905,0.9961672683982751,0.291984693547453
SSO_LoadSwitch_Bus10,SSO_LoadSwitch,10.0,2,0,0.7814484569750734,0.9998985460526354,0.28149918394875567
SSO_LoadSwitch_Bus12,SSO_LoadSwitch,12.0,2,0,0.7821195994778195,0.9997271183512974,0.28225604030217083
SSO_LoadSwitch_Bus14,SSO_LoadSwitch,14.0,2,0,0.7812895361224413,0.9999158767954932,0.28133159772469474
SSO_LoadSwitch_Bus15,SSO_LoadSwitch,15.0,2,0,0.7818387710628285,0.9998366095239009,0.2819204663008781
SSO_LoadSwitch_Bus16,SSO_LoadSwitch,16.0,2,0,0.7808043807082079,0.999984622174687,0.2808120696208644
SSO_LoadSwitch_Bus17,SSO_LoadSwitch,17.0,2,0,0.7821976225535201,0.9996885278290969,0.28235335863897165
SSO_LoadSwitch_Bus18,SSO_LoadSwitch,18.0,2,0,0.7808699554425123,0.9999795625865757,0.2808801741492244
SSO_LoadSwitch_Bus19,SSO_LoadSwitch,19.0,2,0,0.7820964221843987,0.99976973442699,0.28221155497090367
SSO_LoadSwitch_Bus20,SSO_LoadSwitch,20.0,2,0,0.7806893250833554,1.0,0.2806893250833554
SSO_LoadSwitch_Bus21,SSO_LoadSwitch,21.0,2,0,0.7839766394023431,0.999174181813556,0.2843895484955651
SSO_LoadSwitch_Bus23,SSO_LoadSwitch,23.0,2,0,0.7809121859722274,0.9999749230171453,0.2809247244636548
SSO_LoadSwitch_Bus24,SSO_LoadSwitch,24.0,2,0,0.7821727590939481,0.9996601778420353,0.28234267017293047
SSO_LoadSwitch_Bus26,SSO_LoadSwitch,26.0,2,0,0.7810558958027727,0.9999489756054366,0.2810814080000544
SSO_LoadSwitch_Bus29,SSO_LoadSwitch,29.0,2,0,0.7808151915910816,0.9999864979357004,0.2808219426232314
SSO_LoadSwitch_Bus30,SSO_LoadSwitch,30.0,2,0,0.7825568890186805,0.9996827919876017,0.28271549302487964
SSO_Normal_Case01,SSO_Normal,,2,0,0.7785118468025826,0.20176860845255765,0.6776275425763038
SSO_Normal_Case02,SSO_Normal,,2,0,0.7785118468025826,0.20176860845255765,0.6776275425763038
SSO_Normal_Case03,SSO_Normal,,2,0,0.7785118468025826,0.20176860845255765,0.6776275425763038
SSO_SLG_Fault_Bus01,SSO_SLG_Fault,1.0,2,1,1.0,0.08906917951996567,0.9554654102400172
SSO_SLG_Fault_Bus02,SSO_SLG_Fault,2.0,2,1,1.0,0.12414759174869931,0.9379262041256503
SSO_SLG_Fault_Bus03,SSO_SLG_Fault,3.0,2,1,1.0,0.09674352875503318,0.9516282356224834
SSO_SLG_Fault_Bus04,SSO_SLG_Fault,4.0,2,1,1.0,0.01576550069996093,0.9921172496500196
SSO_SLG_Fault_Bus05,SSO_SLG_Fault,5.0,2,1,0.9588838921145526,0.10798586980607999,0.9048909572115126
SSO_SLG_Fault_Bus06,SSO_SLG_Fault,6.0,2,1,1.0,0.0,1.0
SSO_SLG_Fault_Bus07,SSO_SLG_Fault,7.0,2,1,0.9157254876047636,0.1092696148583016,0.8610906801756127
SSO_SLG_Fault_Bus08,SSO_SLG_Fault,8.0,2,1,0.9212924979158142,0.0014492689008587497,0.9205678634653849
SSO_SLG_Fault_Bus09,SSO_SLG_Fault,9.0,2,1,0.917387281810186,0.11752285150044349,0.8586258560599643
SSO_SLG_Fault_Bus10,SSO_SLG_Fault,10.0,2,1,0.9004121242717041,0.11225954604142738,0.8442823512509905
SSO_SLG_Fault_Bus11,SSO_SLG_Fault,11.0,2,1,0.8760234260903288,0.13602382980614977,0.8080115111872539
SSO_SLG_Fault_Bus12,SSO_SLG_Fault,12.0,2,1,0.8709210951562656,0.15093587342908754,0.7954531584417218
SSO_SLG_Fault_Bus13,SSO_SLG_Fault,13.0,2,1,0.8502602315764874,0.19000898474493946,0.7552557392040177
SSO_SLG_Fault_Bus14,SSO_SLG_Fault,14.0,2,1,0.9873121193044452,0.018563132971560172,0.9780305528186651
SSO_SLG_Fault_Bus15,SSO_SLG_Fault,15.0,2,1,0.9098405035071438,0.09732861592096714,0.8611761955466603
SSO_SLG_Fault_Bus16,SSO_SLG_Fault,16.0,2,1,0.8220551458018226,0.37262105727358075,0.6357446171650323
SSO_SLG_Fault_Bus17,SSO_SLG_Fault,17.0,2,1,0.8708409212765585,0.1315057778376489,0.8050880323577341
SSO_SLG_Fault_Bus18,SSO_SLG_Fault,18.0,2,1,1.0,0.012700044363224677,0.9936499778183877
SSO_SLG_Fault_Bus19,SSO_SLG_Fault,19.0,2,1,0.8511534500714769,0.009397814247983957,0.8464545429474849
SSO_SLG_Fault_Bus20,SSO_SLG_Fault,20.0,2,1,1.0,0.0,1.0
SSO_SLG_Fault_Bus21,SSO_SLG_Fault,21.0,2,1,0.8849966734228969,0.11081482710244131,0.8295892598716762
SSO_SLG_Fault_Bus22,SSO_SLG_Fault,22.0,2,1,0.8840688274562748,0.13342706083159528,0.8173552970404772
SSO_SLG_Fault_Bus23,SSO_SLG_Fault,23.0,2,1,0.8569407842507903,0.13369967598730828,0.7900909462571362
SSO_SLG_Fault_Bus24,SSO_SLG_Fault,24.0,2,1,0.8629902937341155,0.1678186549979507,0.7790809662351401
SSO_SLG_Fault_Bus25,SSO_SLG_Fault,25.0,2,1,1.0,0.0,1.0
SSO_SLG_Fault_Bus26,SSO_SLG_Fault,26.0,2,1,0.8050355626787152,0.0,0.8050355626787152
SSO_SLG_Fault_Bus27,SSO_SLG_Fault,27.0,2,1,0.8582919394249394,0.15976235842968195,0.7784107602100985
SSO_SLG_Fault_Bus28,SSO_SLG_Fault,28.0,2,1,1.0,0.0,1.0
SSO_SLG_Fault_Bus29,SSO_SLG_Fault,29.0,2,1,0.8161442093851538,0.3710062288435313,0.630641094963388
SSO_SLG_Fault_Bus30,SSO_SLG_Fault,30.0,2,1,0.8125628666312117,0.3844470720257414,0.620339330618341
SSO_ThreePhase_Fault_Bus01,SSO_ThreePhase_Fault,1.0,2,1,1.0,0.07794817558954507,0.9610259122052275
SSO_ThreePhase_Fault_Bus02,SSO_ThreePhase_Fault,2.0,2,1,1.0,0.0,1.0
SSO_ThreePhase_Fault_Bus03,SSO_ThreePhase_Fault,3.0,2,1,1.0,0.10052594497676937,0.9497370275116153
SSO_ThreePhase_Fault_Bus04,SSO_ThreePhase_Fault,4.0,2,1,1.0,0.0,1.0
SSO_ThreePhase_Fault_Bus05,SSO_ThreePhase_Fault,5.0,2,1,1.0,0.051865167054910025,0.974067416472545
SSO_ThreePhase_Fault_Bus06,SSO_ThreePhase_Fault,6.0,2,1,1.0,0.0,1.0
SSO_ThreePhase_Fault_Bus07,SSO_ThreePhase_Fault,7.0,2,1,0.9962812659593175,0.10061895255461861,0.9459717896820082
SSO_ThreePhase_Fault_Bus08,SSO_ThreePhase_Fault,8.0,2,1,1.0,0.026480271956833196,0.9867598640215834
SSO_ThreePhase_Fault_Bus09,SSO_ThreePhase_Fault,9.0,2,1,0.9984693088944742,0.11277238574044601,0.9420831160242511
SSO_ThreePhase_Fault_Bus10,SSO_ThreePhase_Fault,10.0,2,1,0.9764479144788341,0.12185923880937731,0.9155182950741454
SSO_ThreePhase_Fault_Bus11,SSO_ThreePhase_Fault,11.0,2,1,0.990780394215746,0.05666923295480531,0.9624457777383434
SSO_ThreePhase_Fault_Bus12,SSO_ThreePhase_Fault,12.0,2,1,0.9505161757486943,0.1367066205512209,0.8821628654730839
SSO_ThreePhase_Fault_Bus13,SSO_ThreePhase_Fault,13.0,2,1,1.0,0.011956405855297768,0.9940217970723512
SSO_ThreePhase_Fault_Bus14,SSO_ThreePhase_Fault,14.0,2,1,0.9100125824929232,0.09886637909015258,0.8605793929478469
SSO_ThreePhase_Fault_Bus15,SSO_ThreePhase_Fault,15.0,2,1,0.9854903043622099,0.09369120823401961,0.9386447002452001
SSO_ThreePhase_Fault_Bus16,SSO_ThreePhase_Fault,16.0,2,1,0.8754444613988966,0.3499845349924847,0.7004521939026542
SSO_ThreePhase_Fault_Bus17,SSO_ThreePhase_Fault,17.0,2,1,0.9485669042235675,0.10595499193444657,0.8955894082563443
SSO_ThreePhase_Fault_Bus18,SSO_ThreePhase_Fault,18.0,2,1,1.0,0.11097613098182127,0.9445119345090893
SSO_ThreePhase_Fault_Bus19,SSO_ThreePhase_Fault,19.0,2,1,0.9242571698723265,0.12359212777138529,0.8624611059866338
SSO_ThreePhase_Fault_Bus20,SSO_ThreePhase_Fault,20.0,2,1,0.9300221540262317,0.04184399065993509,0.9091001586962641
SSO_ThreePhase_Fault_Bus21,SSO_ThreePhase_Fault,21.0,2,1,0.9647702869863353,0.118188726393982,0.9056759237893443
SSO_ThreePhase_Fault_Bus22,SSO_ThreePhase_Fault,22.0,2,1,0.9640421855609461,0.11911033906509692,0.9044870160283977
SSO_ThreePhase_Fault_Bus23,SSO_ThreePhase_Fault,23.0,2,1,0.9303246516325456,0.15855511967904048,0.8510470917930254
SSO_ThreePhase_Fault_Bus24,SSO_ThreePhase_Fault,24.0,2,1,0.9393708995436687,0.15123161647907307,0.8637550913041322
SSO_ThreePhase_Fault_Bus25,SSO_ThreePhase_Fault,25.0,2,1,0.9093826011306771,0.0792126302263788,0.8697762860174878
SSO_ThreePhase_Fault_Bus26,SSO_ThreePhase_Fault,26.0,2,1,0.849017719214675,0.15544768883327212,0.7712938747980389
SSO_ThreePhase_Fault_Bus27,SSO_ThreePhase_Fault,27.0,2,1,0.9279476742819743,0.1365541680554756,0.8596705902542365
SSO_ThreePhase_Fault_Bus28,SSO_ThreePhase_Fault,28.0,2,1,1.0,0.08788299110651616,0.9560585044467419
SSO_ThreePhase_Fault_Bus29,SSO_ThreePhase_Fault,29.0,2,1,0.8633739162449031,0.359911800567964,0.6834180159609211
SSO_ThreePhase_Fault_Bus30,SSO_ThreePhase_Fault,30.0,2,1,0.8562409131910569,0.3981170246984465,0.6571824008418337
SSO_LoadSwitch_Bus02,SSO_LoadSwitch,2.0,3,0,0.9997384810635523,0.9981048908163489,0.500686035655378
SSO_LoadSwitch_Bus03,SSO_LoadSwitch,3.0,3,0,1.0,0.9999280358512193,0.5000359820743904
SSO_LoadSwitch_Bus04,SSO_LoadSwitch,4.0,3,0,0.9997382596187644,0.9994852427389155,0.49999563824930665
SSO_LoadSwitch_Bus05,SSO_LoadSwitch,5.0,3,0,0.9997381382946025,0.9904334428744607,0.5045214168573722
SSO_LoadSwitch_Bus07,SSO_LoadSwitch,7.0,3,0,0.9997385456911047,0.9981903706337857,0.5006433603742118
SSO_LoadSwitch_Bus08,SSO_LoadSwitch,8.0,3,0,0.9997391425353579,0.9944814608671015,0.5024984121018071
SSO_LoadSwitch_Bus10,SSO_LoadSwitch,10.0,3,0,0.9997383751008548,0.9998762963649156,0.49980022691839704
SSO_LoadSwitch_Bus12,SSO_LoadSwitch,12.0,3,0,0.9997384797819907,0.999582484653069,0.4999472374554562
SSO_LoadSwitch_Bus14,SSO_LoadSwitch,14.0,3,0,0.9997383416073831,0.9999041582705018,0.49978626247213215
SSO_LoadSwitch_Bus15,SSO_LoadSwitch,15.0,3,0,0.9997383568276854,0.9997617652140954,0.4998574742206377
SSO_LoadSwitch_Bus16,SSO_LoadSwitch,16.0,3,0,0.9997383810516668,1.0,0.4997383810516668
SSO_LoadSwitch_Bus17,SSO_LoadSwitch,17.0,3,0,0.9997384861111608,0.999573844451402,0.4999515638854598
SSO_LoadSwitch_Bus18,SSO_LoadSwitch,18.0,3,0,0.9997383554616323,0.9999981769366416,0.49973926699331145
SSO_LoadSwitch_Bus19,SSO_LoadSwitch,19.0,3,0,0.9997383992411298,0.9996728237523544,0.4999019873649526
SSO_LoadSwitch_Bus20,SSO_LoadSwitch,20.0,3,0,0.9997383617931096,1.0,0.4997383617931096
SSO_LoadSwitch_Bus21,SSO_LoadSwitch,21.0,3,0,0.9997386036024636,0.9988266272438993,0.500325289980514
SSO_LoadSwitch_Bus23,SSO_LoadSwitch,23.0,3,0,0.9997383833910565,0.9999959834686929,0.49974039165671
SSO_LoadSwitch_Bus24,SSO_LoadSwitch,24.0,3,0,0.9997385090626704,0.9995421737432951,0.4999674221910228
SSO_LoadSwitch_Bus26,SSO_LoadSwitch,26.0,3,0,0.9997384145354026,0.9999484851803888,0.49976417194520817
SSO_LoadSwitch_Bus29,SSO_LoadSwitch,29.0,3,0,0.9997383768380323,1.0,0.49973837683803235
SSO_LoadSwitch_Bus30,SSO_LoadSwitch,30.0,3,0,0.9997383612369634,0.9995551754845436,0.49996077349469153
SSO_Normal_Case01,SSO_Normal,,3,0,0.9997677240832767,0.2050200595013919,0.8972576943325807
SSO_Normal_Case02,SSO_Normal,,3,0,0.9997677240832767,0.2050200595013919,0.8972576943325807
SSO_Normal_Case03,SSO_Normal,,3,0,0.9997677240832767,0.2050200595013919,0.8972576943325807
SSO_SLG_Fault_Bus01,SSO_SLG_Fault,1.0,3,1,1.0,0.07455862840559689,0.9627206857972016
SSO_SLG_Fault_Bus02,SSO_SLG_Fault,2.0,3,1,1.0,0.10599151772756665,0.9470042411362167
SSO_SLG_Fault_Bus03,SSO_SLG_Fault,3.0,3,1,1.0,0.12430419731302773,0.9378479013434862
SSO_SLG_Fault_Bus04,SSO_SLG_Fault,4.0,3,1,1.0,0.03316111260187164,0.9834194436990642
SSO_SLG_Fault_Bus05,SSO_SLG_Fault,5.0,3,1,0.9881707862468223,0.08929878199703122,0.9435213952483067
SSO_SLG_Fault_Bus06,SSO_SLG_Fault,6.0,3,1,1.0,0.0,1.0
SSO_SLG_Fault_Bus07,SSO_SLG_Fault,7.0,3,1,0.9895302163267643,0.10858975480639058,0.935235338923569
SSO_SLG_Fault_Bus08,SSO_SLG_Fault,8.0,3,1,1.0,0.0,1.0
SSO_SLG_Fault_Bus09,SSO_SLG_Fault,9.0,3,1,0.999138570163198,0.10475857916459487,0.9467592805809005
SSO_SLG_Fault_Bus10,SSO_SLG_Fault,10.0,3,1,1.0,0.09707625447002272,0.9514618727649886
SSO_SLG_Fault_Bus11,SSO_SLG_Fault,11.0,3,1,0.9992742894823149,0.09717546044646266,0.9506865592590835
SSO_SLG_Fault_Bus12,SSO_SLG_Fault,12.0,3,1,0.999527324629112,0.12658045494163497,0.9362370971582945
SSO_SLG_Fault_Bus13,SSO_SLG_Fault,13.0,3,1,0.9986939731575158,0.16093827984592157,0.9182248332345551
SSO_SLG_Fault_Bus14,SSO_SLG_Fault,14.0,3,1,1.0,0.01870928865978325,0.9906453556701084
SSO_SLG_Fault_Bus15,SSO_SLG_Fault,15.0,3,1,0.9993751166978927,0.11471575287807981,0.9420172402588528
SSO_SLG_Fault_Bus16,SSO_SLG_Fault,16.0,3,1,0.9996808038149911,0.2445380728788407,0.8774117673755708
SSO_SLG_Fault_Bus17,SSO_SLG_Fault,17.0,3,1,0.9995760430100761,0.13519581455874632,0.9319781357307029
SSO_SLG_Fault_Bus18,SSO_SLG_Fault,18.0,3,1,0.9917439798029482,0.016337632578945705,0.9835751635134753
SSO_SLG_Fault_Bus19,SSO_SLG_Fault,19.0,3,1,1.0,0.001149073828329154,0.9994254630858355
SSO_SLG_Fault_Bus20,SSO_SLG_Fault,20.0,3,1,1.0,0.09056007281901081,0.9547199635904946
SSO_SLG_Fault_Bus21,SSO_SLG_Fault,21.0,3,1,0.9996698166533537,0.117076076487179,0.9411317784097643
SSO_SLG_Fault_Bus22,SSO_SLG_Fault,22.0,3,1,0.9997650502606849,0.11864351928682046,0.9404432906172746
SSO_SLG_Fault_Bus23,SSO_SLG_Fault,23.0,3,1,0.9996396934206493,0.14551443707332343,0.9268824748839876
SSO_SLG_Fault_Bus24,SSO_SLG_Fault,24.0,3,1,0.9996941538261856,0.11829052426675314,0.9405488916928091
SSO_SLG_Fault_Bus25,SSO_SLG_Fault,25.0,3,1,0.9960160032993707,0.0010443953781199675,0.9954938056103106
SSO_SLG_Fault_Bus26,SSO_SLG_Fault,26.0,3,1,0.9992276885249313,0.005080475611813462,0.9966874507190245
SSO_SLG_Fault_Bus27,SSO_SLG_Fault,27.0,3,1,0.999640387425422,0.11502667542116538,0.9421270497148394
SSO_SLG_Fault_Bus28,SSO_SLG_Fault,28.0,3,1,1.0,0.0,1.0
SSO_SLG_Fault_Bus29,SSO_SLG_Fault,29.0,3,1,0.9997698479907681,0.2519626412295608,0.8737885273759877
